Source,Target,Type
4263007693,784903714045829121,Directed
1158952764052918272,1011817655957893120,Directed
2984742628,1011817655957893120,Directed
13074042,4514361,Directed
525529406,1011817655957893120,Directed
69133574,3199856542,Directed
877278595,3436406841,Directed
827984604,2817193105,Directed
1898418108,1011817655957893120,Directed
791719318320979968,3233374947,Directed
13489282,13332732,Directed
3191247045,735555667965136897,Directed
3867945679,1152052858721918977,Directed
260399941,92132955,Directed
1241814552,380323027,Directed
842679437263028224,975506067990962177,Directed
127806906,578259919,Directed
4263007693,790018872,Directed
4263007693,1051066091823423488,Directed
4263007693,3015169115,Directed
13074042,14364352,Directed
4263007693,1201732293175468037,Directed
1269440827,1075011651366199297,Directed
361690384,2365729350,Directed
256020572,1011817655957893120,Directed
13074042,850979224210907138,Directed
1183885034220150784,3065738848,Directed
350283265,872632597410488321,Directed
543981616,931042575158513664,Directed
877278595,1180194497554194434,Directed
1002212251,1075011651366199297,Directed
1099771031290593280,204677840,Directed
260399941,2294271366,Directed
48707597,20730617,Directed
2544177302,1432123832,Directed
334643774,3128384108,Directed
2499047479,21506708,Directed
973955318987210752,345009815,Directed
973955318987210752,1101907598998159361,Directed
923513734831755264,1011817655957893120,Directed
842679437263028224,1159524217957834754,Directed
13074042,944231,Directed
20444825,2779174262,Directed
827984604,1188854350753472513,Directed
2905330823,309558781,Directed
342250615,875529961309970436,Directed
842679437263028224,731676237790351360,Directed
4263007693,20730617,Directed
4263007693,929870474183667712,Directed
437511920,1145060982177325056,Directed
1210975284221997056,971620109197312000,Directed
13074042,346491435,Directed
295344317,88651169,Directed
543981616,179502768,Directed
144592995,1912331911,Directed
423847851,1106695312347987968,Directed
1027109974835486720,2704581690,Directed
13074042,16668912,Directed
1571967648,719707506952577024,Directed
22332147,1011817655957893120,Directed
1099771031290593280,709109857006137345,Directed
18238982,1075011651366199297,Directed
14564385,1213173895605284866,Directed
2522523884,120451318,Directed
245217900,408513513,Directed
4263007693,2910079326,Directed
1009356826801004544,166700952,Directed
144592995,163339170,Directed
260399941,308943788,Directed
4263007693,1062220319597809664,Directed
50267360,162285784,Directed
1142396855252205568,1011817655957893120,Directed
1823987821,14334354,Directed
13489282,32776890,Directed
1009356826801004544,223938525,Directed
611597719,433559451,Directed
827984604,2728657237,Directed
1027109974835486720,951231472786165761,Directed
84618490,244371808,Directed
1027109974835486720,955039188264603648,Directed
166390394,1011817655957893120,Directed
842679437263028224,1031988280215130118,Directed
791719318320979968,253412938,Directed
16741059,18821994,Directed
48707597,930871517860319232,Directed
144592995,111107079,Directed
1117333567,1528525790,Directed
842679437263028224,447555860,Directed
3867945679,3867945679,Directed
211937351,464531261,Directed
2445765961,497125862,Directed
884253117251858432,368551889,Directed
2522523884,797609436357525504,Directed
974140999118319616,179262670,Directed
842679437263028224,307500845,Directed
350283265,65408485,Directed
827984604,527059345,Directed
543981616,1103322006899097600,Directed
543981616,1102434843378487298,Directed
350283265,411145425,Directed
1324960710,1075011651366199297,Directed
13074042,140679116,Directed
3140904045,1476460759,Directed
1042518909222617088,1011817655957893120,Directed
1284058508,1075011651366199297,Directed
13074042,1011817655957893120,Directed
21197393,1075011651366199297,Directed
253412938,880413148511162369,Directed
13074042,19240173,Directed
704398332182044672,1011817655957893120,Directed
20163265,49683966,Directed
791719318320979968,955990943911510016,Directed
712454533943857152,23247501,Directed
25819761,1011817655957893120,Directed
554757120,767675409336897536,Directed
974140999118319616,794243283442692096,Directed
3191247045,1127829883013361665,Directed
4263007693,1011120694367670272,Directed
169974815,266246862,Directed
2239814438,1028535618328911873,Directed
350283265,35412634,Directed
2420911094,1011817655957893120,Directed
4263007693,570891055,Directed
5685812,2754802885,Directed
12514782,734895726635929601,Directed
2300658193,456141525,Directed
4263007693,400149436,Directed
788473481033834496,937144994,Directed
973955318987210752,709109857006137345,Directed
712454533943857152,479600113,Directed
974140999118319616,3293687620,Directed
4263007693,1072909860642148352,Directed
1060213620397637632,606270836,Directed
207166307,2587693555,Directed
260399941,415863443,Directed
2973406683,4138185015,Directed
1166544078516969472,955039188264603648,Directed
750554018,896604548,Directed
466463499,3128384108,Directed
253412938,1110356175835398144,Directed
4263007693,781164045537796097,Directed
815555071517872128,155848569,Directed
1067397111925354496,84707458,Directed
1099771031290593280,97424510,Directed
1165314053641854976,1011817655957893120,Directed
923513734831755264,22753886,Directed
3128384108,1094617956632403969,Directed
1571967648,921269952,Directed
1129405447843340288,1943363076,Directed
842679437263028224,177101260,Directed
824981450726469632,1011817655957893120,Directed
43186378,1130449033,Directed
295344317,124837956,Directed
2544177302,935661,Directed
758032644,1434653065,Directed
4263007693,1132890775891505152,Directed
78459415,1692248610,Directed
973955318987210752,368551889,Directed
1320130406,919744697551253505,Directed
338315801,3008724447,Directed
1027109974835486720,766285942449635332,Directed
1166042679496626176,1190726565073522694,Directed
144592995,415085501,Directed
4263007693,4908885163,Directed
13074042,15950113,Directed
4263007693,1035422540166967296,Directed
2973406683,1182421292231909376,Directed
844152803991994368,251586332,Directed
13489282,717312300529618945,Directed
16741059,513351911,Directed
973955318987210752,18959234,Directed
15821353,931068577,Directed
789188450318639104,830122324170993665,Directed
144592995,1211593596677181440,Directed
13074042,535322604,Directed
33764964,1011817655957893120,Directed
3191247045,1174614907888816128,Directed
534563976,3326899000,Directed
827984604,1210872786161287169,Directed
1189324654495838208,172596704,Directed
4263007693,19139910,Directed
503776268,343573021,Directed
1203623631856779264,137514185,Directed
1129405447843340288,983470194982088704,Directed
350283265,1010299873843965953,Directed
830122324170993664,1011817655957893120,Directed
968566761674207232,35029166,Directed
827984604,944231,Directed
973955318987210752,43792340,Directed
69133574,1011817655957893120,Directed
10915042,2482559940,Directed
842679437263028224,881728614550589440,Directed
79414778,1011817655957893120,Directed
3867945679,749287970742472708,Directed
400409011,731808469301493760,Directed
4263007693,181153813,Directed
534563976,2534137042,Directed
13489282,3721968014,Directed
842679437263028224,535078983,Directed
842679437263028224,993892086,Directed
815555071517872128,1042688984005206016,Directed
4263007693,824070649073188865,Directed
3140904045,3354999513,Directed
943994571519877120,1011817655957893120,Directed
4263007693,17740383,Directed
815555071517872128,725919426785071109,Directed
923513734831755264,823044740086120448,Directed
20444825,875684254499426306,Directed
257757365,595286659,Directed
974140999118319616,428345347,Directed
1270025862,971620109197312000,Directed
2397601188,1011817655957893120,Directed
725006657424490496,19539923,Directed
13074042,115046247,Directed
13074042,31367101,Directed
257757365,3975053308,Directed
827984604,73175592,Directed
241965996,1011817655957893120,Directed
842679437263028224,50077411,Directed
466463499,1011817655957893120,Directed
1093662582043537408,1075011651366199297,Directed
154368392,1011817655957893120,Directed
842679437263028224,578576901,Directed
842679437263028224,75841317,Directed
2522523884,1011817655957893120,Directed
13074042,791719318320979968,Directed
1269972008,310897418,Directed
543981616,759334217339772928,Directed
1060213620397637632,1079458941606772738,Directed
973955318987210752,1700447018,Directed
543981616,13967522,Directed
4263007693,1181164003617165312,Directed
1568606814,992435466245943301,Directed
273781698,75350463,Directed
20444825,389601565,Directed
877278595,251780593,Directed
260399941,848653989226975232,Directed
1021044331489226752,1011817655957893120,Directed
4263007693,924173288409939968,Directed
960947423320326144,831398755920445440,Directed
166348278,1011817655957893120,Directed
974140999118319616,1066962987276103681,Directed
1134925528740159488,224692693,Directed
503776268,116621683,Directed
4263007693,992497616905584640,Directed
226310002,743197905331314688,Directed
144592995,66873,Directed
15969459,817434654751932416,Directed
13074042,473903760,Directed
725006657424490496,1324960710,Directed
20444825,1713620887,Directed
923513734831755264,792013928654114816,Directed
128042269,983213742,Directed
231917953,1011817655957893120,Directed
79975924,982223918223130624,Directed
4263007693,2372265703,Directed
1269383796,985425300292022273,Directed
1060213620397637632,74883793,Directed
1270025862,1064108650271309826,Directed
48707597,1190962459374489601,Directed
20444825,341714417,Directed
1570032288,1559146597,Directed
10915042,2325971057,Directed
18068926,735555667965136897,Directed
350283265,917056314773254144,Directed
4263007693,937404838219890688,Directed
847483768839446528,1011817655957893120,Directed
118526360,5481192,Directed
226310002,1525478358,Directed
827984604,47965204,Directed
842679437263028224,1720720128,Directed
1065941148630421504,28766576,Directed
2499047479,262811152,Directed
1204483687426985984,839501726738755584,Directed
69133574,1211593596677181440,Directed
534563976,1011817655957893120,Directed
44695301,1190726565073522694,Directed
1270025862,1190726565073522694,Directed
4263007693,2829947545,Directed
69133574,707047677784154112,Directed
5685812,40039159,Directed
842679437263028224,1149327775410487296,Directed
4263007693,14851222,Directed
785603352935608320,2865404679,Directed
260399941,3377057355,Directed
846046596265496576,1011817655957893120,Directed
15821353,892281014,Directed
1537170692,162285784,Directed
207166307,1041367248139702273,Directed
4263007693,225159574,Directed
844152803991994368,24538816,Directed
3412916241,2750427137,Directed
20444825,478761898,Directed
815555071517872128,1674149876,Directed
973955318987210752,2252043872,Directed
18068926,971620109197312000,Directed
187434291,1011817655957893120,Directed
1065941148630421504,1079826132499865605,Directed
20444825,256461919,Directed
346069550,767675409336897536,Directed
445827586,1470316974,Directed
2303856248,711947611423580161,Directed
1156864631467642880,1011817655957893120,Directed
69133574,16922298,Directed
534563976,74255905,Directed
75958753,273781698,Directed
20444825,466062053,Directed
144592995,2728657237,Directed
842679437263028224,1116140552200679424,Directed
4263007693,80253571,Directed
973955318987210752,106735360,Directed
979522812812677120,1066962987276103681,Directed
260399941,12296332,Directed
350283265,3029204662,Directed
4263007693,771031736356524032,Directed
1270025862,1011817655957893120,Directed
1156864631467642880,69133574,Directed
2349907753,1132890775891505152,Directed
1017794210,51900399,Directed
952705014077693952,951073063,Directed
1203623631856779264,9202502,Directed
827984604,3293174309,Directed
722471022704922624,707254393,Directed
543981616,567537377,Directed
543981616,776402106,Directed
314301334,1075011651366199297,Directed
207166307,743197905331314688,Directed
923513734831755264,287400620,Directed
842679437263028224,2472906817,Directed
2445765961,1477539852,Directed
260399941,1024585904629972992,Directed
2983151919,1011817655957893120,Directed
1270312236,1134668128489656320,Directed
3867945679,1174614907888816128,Directed
215988823,1011817655957893120,Directed
951837867059408896,419246249,Directed
3302651196,733348314872172544,Directed
254695026,1064108650271309826,Directed
295344317,1360743618,Directed
1000051374346985472,1075011651366199297,Directed
144592995,265000243,Directed
226310002,2895746039,Directed
24112075,1011817655957893120,Directed
842679437263028224,164599543,Directed
4263007693,35950442,Directed
2242577035,1011817655957893120,Directed
1009356826801004544,374896296,Directed
923513734831755264,2243907094,Directed
974140999118319616,706228630708482048,Directed
110688280,1011817655957893120,Directed
842679437263028224,814881013373530116,Directed
554757120,930871517860319232,Directed
69133574,875924594468802561,Directed
750554018,3837896189,Directed
842679437263028224,30861834,Directed
2567686548,1674713084,Directed
33764964,799234690334990336,Directed
4263007693,133899281,Directed
842679437263028224,10465472,Directed
3230388598,1209232959410073600,Directed
374332465,1164831636556414976,Directed
827984604,1566929401,Directed
2349907753,1076172179178487809,Directed
1129654086859517952,1075011651366199297,Directed
13489282,714222953064345600,Directed
4263007693,710123736175783938,Directed
1579555238,1011817655957893120,Directed
534563976,446323333,Directed
2303856248,258570279,Directed
177729631,56302544,Directed
4263007693,2471305159,Directed
842679437263028224,2575943581,Directed
16741059,1198557131294814209,Directed
2445765961,1098681399291330560,Directed
827984604,1028535618328911873,Directed
854840560749826048,1011817655957893120,Directed
973955318987210752,767406438255849472,Directed
973955318987210752,739968166680367104,Directed
2544177302,1670036096,Directed
3959153969,1011817655957893120,Directed
69133574,771530276488908800,Directed
144592995,17396153,Directed
3762619752,1011817655957893120,Directed
1067369677,59773247,Directed
731279155,1011817655957893120,Directed
273781698,3044299951,Directed
962027418188898304,80083024,Directed
1099771031290593280,2423561148,Directed
4263007693,1208362333891944450,Directed
827984604,190214055,Directed
4263007693,3231604862,Directed
534563976,635363352,Directed
791719318320979968,69133574,Directed
923513734831755264,172596704,Directed
534563976,39302152,Directed
50186014,1011817655957893120,Directed
785599463184211968,1075011651366199297,Directed
15231924,1020212525894373376,Directed
345609141,243025713,Directed
1002212251,823044740086120448,Directed
1081055750,2856476915,Directed
295344317,17956924,Directed
3140904045,45550994,Directed
931620763748233216,1011817655957893120,Directed
1166042679496626176,1141359750812176384,Directed
967269756406448128,1011817655957893120,Directed
279084729,287889656,Directed
4263007693,230714181,Directed
791719318320979968,368551889,Directed
43186378,20115103,Directed
92986418,390722263,Directed
845635834510479360,1011817655957893120,Directed
877278595,905369366639738880,Directed
211937351,575070408,Directed
350283265,51380018,Directed
543981616,108899342,Directed
207166307,2895746039,Directed
4263007693,1038123697587056641,Directed
55144696,1011817655957893120,Directed
1139059532,271866498,Directed
4263007693,778547520,Directed
4263007693,630550548,Directed
79975924,2583388321,Directed
1076025756,1011817655957893120,Directed
226310002,2587693555,Directed
2810559039,1193623832713682944,Directed
141014920,1943363076,Directed
4263007693,853061770235260930,Directed
113391981,1075011651366199297,Directed
1198243446294745088,1011817655957893120,Directed
827984604,705330680,Directed
1327266882,2278069864,Directed
17369964,1011817655957893120,Directed
1679260675,59507236,Directed
742788449493766144,162285784,Directed
2567686548,880413148511162369,Directed
1207703582784577536,1011817655957893120,Directed
1117333567,1172357958048632837,Directed
13074042,189062599,Directed
386830764,1011817655957893120,Directed
211937351,48321556,Directed
69133574,2978193099,Directed
2303856248,1172509674299711488,Directed
1183885034220150784,875560804229230592,Directed
1011438486073872384,1074770804,Directed
1134925528740159488,366142567,Directed
973955318987210752,1823987821,Directed
922770301829681152,1054600164172677120,Directed
1060213620397637632,1016823757640327168,Directed
78459415,17589858,Directed
260399941,10062312,Directed
13489282,16319594,Directed
4263007693,624662289,Directed
1060213620397637632,56302593,Directed
4263007693,1213156521216884736,Directed
2303856248,2544207529,Directed
842679437263028224,2389778093,Directed
260399941,25266496,Directed
257757365,2365729350,Directed
79975924,21629482,Directed
144592995,754517918,Directed
18068926,3732897196,Directed
342250615,70784139,Directed
48707597,743197905331314688,Directed
842679437263028224,174156528,Directed
1203623631856779264,64854709,Directed
3191247045,129680881,Directed
932283874868125696,69577776,Directed
4263007693,842120626143911939,Directed
1241814552,404107193,Directed
28912860,804328880807051264,Directed
842679437263028224,1161647363477377024,Directed
1653264782,1601180562,Directed
13074042,1198013756,Directed
337230159,1011817655957893120,Directed
21197393,1011817655957893120,Directed
48707597,1064108650271309826,Directed
842679437263028224,974120188344807425,Directed
121340103,1011817655957893120,Directed
4263007693,19243536,Directed
2385131,955990943911510016,Directed
4263007693,279569493,Directed
1134925528740159488,2442506964,Directed
79975924,1011817655957893120,Directed
842679437263028224,98738795,Directed
4263007693,1870073576,Directed
4263007693,3357427702,Directed
404405090,591797093,Directed
2476114508,743197905331314688,Directed
203042931,1011817655957893120,Directed
4263007693,2584034653,Directed
543981616,390722263,Directed
1086509398183145472,587714412,Directed
69133574,184193373,Directed
3324037438,3323198919,Directed
260399941,433559451,Directed
705566720132403200,1199955247315275776,Directed
22332147,3227994193,Directed
4263007693,1192185001384787971,Directed
466463499,2831961651,Directed
2476114508,2476114508,Directed
466463499,4466075238,Directed
2544177302,960880332961497088,Directed
16741059,315032343,Directed
2499047479,1105456136868843520,Directed
1027109974835486720,2933447393,Directed
4263007693,4215929560,Directed
18100201,1464887040,Directed
144592995,474448474,Directed
4263007693,1003452972875911169,Directed
4263007693,109932287,Directed
64040493,3436708755,Directed
28912860,3151481512,Directed
350283265,2913117292,Directed
295344317,2196020286,Directed
1049558567252979712,1011817655957893120,Directed
973955318987210752,186432460,Directed
4263007693,949311959735791616,Directed
791719318320979968,16047639,Directed
3867945679,1174982905728249856,Directed
28766576,1011817655957893120,Directed
4263007693,951706395983855616,Directed
973955318987210752,1073587085439877120,Directed
103541806,1011817655957893120,Directed
273781698,235698448,Directed
987645988037976064,468305543,Directed
842679437263028224,948984482131947520,Directed
842679437263028224,2422576105,Directed
2242577035,1138822334423412736,Directed
2303856248,1024585904629972992,Directed
842679437263028224,973748167,Directed
1068951084,130761590,Directed
92986418,485533011,Directed
842679437263028224,276994052,Directed
842679437263028224,1091750602151841792,Directed
295344317,1047876111009341441,Directed
46245868,1073147038425079808,Directed
1324960710,1172978218015625219,Directed
144592995,2222740886,Directed
791719318320979968,941377367737593856,Directed
177729631,768192547,Directed
543981616,951169512925097984,Directed
790949830235480064,1011817655957893120,Directed
20444825,3204815217,Directed
4263007693,1057756040278745089,Directed
4263007693,793968056,Directed
973955318987210752,55661900,Directed
2303856248,1064850134,Directed
316215253,1075011651366199297,Directed
20444825,808071809908273152,Directed
899690604,1011817655957893120,Directed
3815220455,1011817655957893120,Directed
2349907753,2915900144,Directed
877278595,1041268786148438016,Directed
13489282,198799662,Directed
4263007693,146047156,Directed
19675099,1343564455,Directed
534563976,386613284,Directed
177729631,2520837212,Directed
144592995,2496988280,Directed
79975924,3086889841,Directed
20444825,875277400099180545,Directed
18068926,1018459979047624710,Directed
923513734831755264,1166626950250672130,Directed
226310002,885513434569355265,Directed
13489282,615592590,Directed
1327266882,159474803,Directed
1400489058,1011817655957893120,Directed
4263007693,1071814872080506883,Directed
2586040044,711947611423580161,Directed
14351134,1011817655957893120,Directed
267113991,930871517860319232,Directed
543981616,1571967648,Directed
4263007693,938456118312960006,Directed
260399941,960880332961497088,Directed
842679437263028224,2257733442,Directed
923513734831755264,2178004063,Directed
73701384,2596714112,Directed
50782791,1011817655957893120,Directed
543981616,155207169,Directed
46245868,1211593596677181440,Directed
973955318987210752,2840658614,Directed
260399941,1153291451213725696,Directed
339616908,1011817655957893120,Directed
15496407,25819761,Directed
1027109974835486720,827599790800113668,Directed
253050625,15588825,Directed
1099771031290593280,1086288688915468288,Directed
13074042,221834351,Directed
842679437263028224,3935845456,Directed
13489282,2196020286,Directed
79975924,92942390,Directed
842679437263028224,1344351572,Directed
144592995,1074770804,Directed
4263007693,83336535,Directed
951837867059408896,1011817655957893120,Directed
400146672,1011817655957893120,Directed
842679437263028224,708161240242126850,Directed
788473481033834496,86177552,Directed
78459415,1177686559,Directed
232346557,1011817655957893120,Directed
4263007693,811058560868159488,Directed
2385131,788280502125944832,Directed
791719318320979968,754517918,Directed
3867945679,2920033789,Directed
3326816789,264075042,Directed
534563976,271602699,Directed
207166307,446323333,Directed
4263007693,1058094240301871104,Directed
144592995,324221519,Directed
979522812812677120,154615744,Directed
827984604,528956594,Directed
266762558,1011817655957893120,Directed
974140999118319616,1011817655957893120,Directed
922109833637126144,310897418,Directed
466463499,2894934444,Directed
503776268,912761895685419008,Directed
350283265,510532774,Directed
4263007693,845185042766712832,Directed
534563976,795657663661150209,Directed
1269383796,2607404960,Directed
1571967648,190179815,Directed
352684272,870080817380429824,Directed
1134925528740159488,626357965,Directed
827984604,754517918,Directed
845635834510479360,2704581690,Directed
13074042,2687723826,Directed
423847851,134678634,Directed
1166544078516969472,1152052858721918977,Directed
4263007693,215988823,Directed
86146885,1011817655957893120,Directed
20444825,769145929597325312,Directed
3140904045,960880332961497088,Directed
1206222232860663808,1131854274223366144,Directed
844152803991994368,569962002,Directed
810933219709358080,1011817655957893120,Directed
722471022704922624,18362117,Directed
20444825,3014798908,Directed
16741059,785599463184211969,Directed
4263007693,3240197969,Directed
2567686548,2876078391,Directed
974140999118319616,846721285,Directed
350283265,17193561,Directed
4263007693,153132108,Directed
1038551897634787328,257757365,Directed
1210467666571546624,3281035214,Directed
4263007693,912946800,Directed
350283265,1311800102,Directed
78459415,489339098,Directed
305435784,1011817655957893120,Directed
144592995,46247496,Directed
974140999118319616,789800603828363264,Directed
253412938,1006806146974437376,Directed
16741059,187973872,Directed
3140904045,368551889,Directed
923513734831755264,300298995,Directed
69133574,214179513,Directed
877278595,739065966,Directed
4263007693,1084423898198888449,Directed
842679437263028224,241051623,Directed
1099771031290593280,4558061,Directed
2724597409,1544562601,Directed
1208460997167472640,1011817655957893120,Directed
1270025862,737142202481016832,Directed
13074042,201182792,Directed
525529406,741517452,Directed
20444825,38358516,Directed
3191247045,824070649073188865,Directed
4263007693,178920351,Directed
1823987821,3299950364,Directed
406473668,1011817655957893120,Directed
760870811494297600,1011817655957893120,Directed
704398332182044672,777604177396719617,Directed
5685812,955990943911510016,Directed
788473481033834496,1011817655957893120,Directed
768338859755266048,1011817655957893120,Directed
3140904045,1616001835,Directed
1134925528740159488,2745567077,Directed
923513734831755264,706163703356497920,Directed
4263007693,826097054342594560,Directed
13074042,787542782,Directed
842679437263028224,2584457466,Directed
75958753,2871188402,Directed
842679437263028224,41485532,Directed
2905624932,1011817655957893120,Directed
1068951084,1004225337163747328,Directed
783037288863428608,1011817655957893120,Directed
57372793,766285942449635332,Directed
4263007693,134442439,Directed
110940386,1011817655957893120,Directed
543981616,16004228,Directed
4695216853,1700447018,Directed
20444825,569865166,Directed
39387668,1075011651366199297,Directed
13074042,1174340047463694340,Directed
2973406683,496229951,Directed
4263007693,806492543252713473,Directed
1269440827,1134668128489656320,Directed
69133574,11342442,Directed
815555071517872128,16004228,Directed
548687105,396965629,Directed
48707597,919744697551253505,Directed
18100201,3232811052,Directed
295344317,307229074,Directed
842679437263028224,1916836118,Directed
750554018,93960358,Directed
13074042,15912671,Directed
14629263,1011817655957893120,Directed
1269383796,310897418,Directed
534563976,1173093479737479169,Directed
4263007693,826175195908030464,Directed
1326071846,1011817655957893120,Directed
20444825,137080802,Directed
350283265,854905752,Directed
2544177302,15696707,Directed
842679437263028224,887588684073242624,Directed
1027109974835486720,824070649073188865,Directed
952705014077693952,1011817655957893120,Directed
842679437263028224,374896296,Directed
350283265,2831401824,Directed
13489282,128995370,Directed
300229123,958257292943572994,Directed
1000991504591212544,1011817655957893120,Directed
842679437263028224,25737733,Directed
4263007693,779513335393968128,Directed
5685812,1066686745721413633,Directed
1009356826801004544,43897212,Directed
4263007693,1009456255574814722,Directed
1027109974835486720,59057485,Directed
1886226343,1011817655957893120,Directed
1116809672776978432,2887458015,Directed
543981616,345609141,Directed
144592995,9735202,Directed
13074042,9494442,Directed
400146672,726082680,Directed
4263007693,40260310,Directed
1324960710,1064108650271309826,Directed
13489282,902191040173674496,Directed
815555071517872128,190179815,Directed
4263007693,17165352,Directed
2303856248,1273775702,Directed
68583134,983470194982088704,Directed
5685812,1679260675,Directed
973955318987210752,3298237454,Directed
827984604,281541028,Directed
1027109974835486720,959963605952163842,Directed
525529406,2282270222,Directed
2973406683,1851621,Directed
2582162397,737142202481016832,Directed
2522523884,1066962987276103681,Directed
923513734831755264,157726971,Directed
788473481033834496,890844439442325504,Directed
1060213620397637632,258018389,Directed
48707597,701133569406726144,Directed
15496407,4686586766,Directed
4263007693,93080127,Directed
79975924,2212661544,Directed
207166307,54091564,Directed
423847851,905470700038668288,Directed
28912860,1648910593,Directed
987555274537033728,730298231763161088,Directed
842679437263028224,4310882717,Directed
534563976,902195486316253185,Directed
253412938,1011817655957893120,Directed
960947423320326144,959240231684685824,Directed
4263007693,552659269,Directed
1241814552,1011817655957893120,Directed
4263007693,2225298522,Directed
466463499,108979413,Directed
10915042,4609703235,Directed
2840786109,1161002240645091329,Directed
295344317,577456611,Directed
4263007693,1175711291010252800,Directed
1270025862,710123736175783938,Directed
4263007693,1198209121394319362,Directed
177729631,120581766,Directed
4263007693,2830301418,Directed
973955318987210752,94910867,Directed
2349907753,1075011651366199297,Directed
207166307,3171234712,Directed
4263007693,2597095527,Directed
1679260675,135491183,Directed
973955318987210752,895213223724666880,Directed
543981616,961211218005577728,Directed
4263007693,717898403833909248,Directed
253412938,1559146597,Directed
20444825,142547830,Directed
13074042,2838011908,Directed
534563976,152965565,Directed
317271050,75908507,Directed
973955318987210752,283857262,Directed
170793415,1011817655957893120,Directed
543981616,101463274,Directed
13074042,105207452,Directed
842679437263028224,718690670,Directed
2300658193,1067655518800482304,Directed
1269972008,1066962987276103681,Directed
350283265,728291547528241152,Directed
2385131,17589858,Directed
69133574,4332459868,Directed
207166307,1132890775891505152,Directed
554757120,3229980963,Directed
2544177302,224175250,Directed
98380458,1011817655957893120,Directed
18068926,1134668128489656320,Directed
2303856248,9202502,Directed
880413148511162368,368551889,Directed
13074042,4136598983,Directed
4263007693,119638651,Directed
750554018,1079097612542849025,Directed
973955318987210752,389497846,Directed
1210467666571546624,57650052,Directed
46245868,18129188,Directed
4263007693,555075657,Directed
2349907753,334648581,Directed
4717230616,986419371781181440,Directed
1207703582784577536,1653264782,Directed
358043941,1328949324,Directed
827984604,465711215,Directed
791719318320979968,62927253,Directed
13489282,955990943911510016,Directed
877278595,37715238,Directed
466463499,1075011651366199297,Directed
260399941,839826470855933952,Directed
19448058,1011817655957893120,Directed
3867945679,59057485,Directed
744328644,873355517195730944,Directed
260399941,1095171177834778625,Directed
78459415,1042518909222617088,Directed
4345403860,1075011651366199297,Directed
20444825,52670412,Directed
226310002,757023353253224448,Directed
1579555238,775747826819006464,Directed
922109833637126144,1110356175835398144,Directed
260399941,498631199,Directed
973955318987210752,317246674,Directed
1571967648,190197157,Directed
842679437263028224,464138477,Directed
25410815,1011817655957893120,Directed
791719318320979968,390722263,Directed
4263007693,1097907088905457666,Directed
503776268,308613286,Directed
161182490,1011817655957893120,Directed
18100201,125325214,Directed
1886226343,993794878160060416,Directed
4263007693,315852335,Directed
974140999118319616,22753886,Directed
1374177660,17184615,Directed
390731779,1011817655957893120,Directed
714985283490451456,1011817655957893120,Directed
4263007693,1198647736196841474,Directed
974140999118319616,4746728178,Directed
842679437263028224,483223,Directed
923513734831755264,1497891726,Directed
922109833637126144,1152052858721918977,Directed
815555071517872128,3126583985,Directed
3867945679,1958816220,Directed
4263007693,564523155,Directed
4263007693,241529045,Directed
2544177302,806144843156221954,Directed
4263007693,144525661,Directed
3867945679,769358539844268032,Directed
2300658193,1011817655957893120,Directed
2445765961,37321213,Directed
433559451,1011817655957893120,Directed
207166307,1011817655957893120,Directed
750554018,3065738848,Directed
844152803991994368,3537604512,Directed
273781698,102377858,Directed
3324037438,141009810,Directed
842679437263028224,524827769,Directed
245127326,1011817655957893120,Directed
4172817117,317246674,Directed
525529406,1205152848,Directed
925989238189019136,3014798908,Directed
13074042,938010529322299392,Directed
144592995,1360743618,Directed
4263007693,2337169134,Directed
534563976,823070294055276545,Directed
1027109974835486720,2183105886,Directed
1139961216816885760,1200705083157168128,Directed
260399941,595286659,Directed
534563976,3236416948,Directed
4263007693,761719654091988993,Directed
890533816342724608,919744697551253505,Directed
1183885034220150784,1066962987276103681,Directed
973955318987210752,1950496087,Directed
20444825,2937959582,Directed
69133574,3034955425,Directed
1119310284,1043022793447620609,Directed
4263007693,2732122538,Directed
2788341922,1882066740,Directed
973955318987210752,1335366913,Directed
149000021,742366046401777664,Directed
842679437263028224,1197559570492796929,Directed
1192152861733457920,1011817655957893120,Directed
725006657424490496,707047677784154112,Directed
13074042,1185491950868160512,Directed
1156864631467642880,753901358642712576,Directed
543981616,377373821,Directed
2385131,2427666512,Directed
973955318987210752,37047062,Directed
226310002,710123736175783938,Directed
548986774,1018459979047624710,Directed
973955318987210752,1164533269821571072,Directed
1009356826801004544,158167421,Directed
534563976,215988823,Directed
4263007693,143854654,Directed
1269440827,248227983,Directed
1270312236,1152052858721918977,Directed
13489282,119542051,Directed
1036307373722234880,1134668128489656320,Directed
973955318987210752,311355919,Directed
842679437263028224,143136354,Directed
543981616,112638132,Directed
789188450318639104,3128384108,Directed
2499047479,1212465001,Directed
48707597,1965998539,Directed
1324960710,1132890775891505152,Directed
20444825,966618934014332928,Directed
534563976,53118741,Directed
110940386,1064108650271309826,Directed
13074042,1060213620397637632,Directed
973955318987210752,595435782,Directed
79975924,503635075,Directed
24914741,1011817655957893120,Directed
48707597,737142202481016832,Directed
128042269,15231924,Directed
1027109974835486720,735555667965136897,Directed
1045221678794645504,957742416336912385,Directed
253246806,1011817655957893120,Directed
374332465,2887995754,Directed
503776268,874456737889361920,Directed
144592995,3038686008,Directed
2349907753,31178617,Directed
3230388598,296634911,Directed
